nid, name, url, lat, lng, offsetLat, offsetLng
815,Valley Voice,www.valleyvoicenews.com,35.890039,-83.579429,0.101314979885,0.125058055871
816,Seymour Herald,www.seymourherald.com,35.874497,-83.77411,0.1013148925,0.125033410179
817,Shelbyville Times-Gazette,www.t-g.com,35.499121,-86.451743,0.101312786903,0.124443860832
818,Middle Tennessee Times,www.middletntimes.com,35.958313,-85.821149,0.101315363949,0.125166545294
819,Smithville Review,www.smithvillereview.com,35.958313,-85.821149,0.101315363949,0.125166545294
820,The Expositor,www.spartaexpositor.com,35.934789,-85.472439,0.101315231584,0.125129123693
821,Robertson Co. Times,www.tennessean.com,36.493599,-86.872209,0.101318385653,0.126029914302
822,Monroe County Advocate,advocateanddemocrat.com,35.602209,-84.471352,0.101313364195,0.124604680836
823,Lake County Banner,www.lakecountybanner.com,36.377308,-89.481124,0.101317727624,0.125840403336
824,Grundy County Herald,www.grundycountyherald.com,35.263958,-85.753688,0.101311472766,0.124080045645
825,Tullahoma News,www.tullahomanews.com,35.373311,-86.218277,0.101312083369,0.124248698399
826,The Messenger On-Line,www.ucmessenger.com,36.425672,-89.046053,0.101318001187,0.125919086521
827,The Herald-Chronicle,www.heraldchronicle.com,35.190547,-86.107859,0.101311063331,0.123967334582
828,Cannon Courier,www.cannoncourier.com,35.824668,-86.072707,0.101314612443,0.124954521222
829,Abilene Reporter News,www.reporternews.com,32.454514,-99.738147,0.101296101181,0.120045001877
830,Alice Echo-News,www.aliceechonews.com,27.755616,-98.065812,0.10127203887,0.114439182987
831,The Allen American,www.allenamerican.com,33.107224,-96.674676,0.101299614708,0.120933124957
832,Alpine Avalanche,www.alpineavalanche.com,30.363906,-103.664456,0.101285112852,0.11738679157
833,The Alvin Sun-Advertiser,www.alvinsun.net,29.427228,-95.225373,0.101280331781,0.116283131881
834,Amarillo Globe-News,amarillo.com,35.19784,-101.828746,0.101311103989,0.123978513593
835,Andrews County News,www.andrewscountynews.com,32.320596,-102.550338,0.101295384958,0.119866308581
836,La Voz de Brazoria County,www.lavozdebrazoriacounty.com,29.169195,-95.428973,0.101279031203,0.115988156466
837,The Bulletin,www.bulletin-ol.com,29.169195,-95.428973,0.101279031203,0.115988156466
838,The Progress,www.aransaspassprogress.com,27.89021,-97.118465,0.101272694723,0.114581888525
839,Athens Daily Review,www.athensreview.com,32.204852,-95.838141,0.101294767238,0.11971281947
840,Austin American Statesman,www.statesman.com,30.307182,-97.755996,0.101284820704,0.117318465353
841,Austin Business Journal,www.bizjournals.com,30.307182,-97.755996,0.101284820704,0.117318465353
842,Austin Chronicle,www.austinchronicle.com,30.307182,-97.755996,0.101284820704,0.117318465353
843,La Voz de Austin,www.lavoznewspapers.com,30.307182,-97.755996,0.101284820704,0.117318465353
844,Oak Hill Gazette,oakhillgazette.com,30.307182,-97.755996,0.101284820704,0.117318465353
845,Bandera County Courier,www.bccourier.com,29.725126,-99.074261,0.101281842263,0.116628502055
846,The Bandera Bulletin,www.banderabulletin.com,29.725126,-99.074261,0.101281842263,0.116628502055
847,The Bastrop Advertiser,bastropadvertiser.com,30.111138,-97.315687,0.101283813568,0.117083816427
848,Bay City Tribune,baycitytribune.com,28.98156,-95.962107,0.101278090046,0.115776068005
849,The Baytown Sun,baytownsun.com,29.756974,-94.967955,0.101282004309,0.116665733557
850,Beaumont Enterprise,www.beaumontenterprise.com,30.084343,-94.145774,0.101283676224,0.117051924215
851,The Examiner,theexaminer.com,30.084343,-94.145774,0.101283676224,0.117051924215
852,Beeville Bee-Picayune,www.mysoutex.com,28.405865,-97.7494,0.101275226998,0.115137836087
853,Big Spring Herald,www.bigspringherald.com,32.238341,-101.485739,0.101294945842,0.119757138901
854,The Blanco County News,www.blanconews.com,30.097881,-98.42036,0.101283745607,0.117068032177
855,Boerne Star,www.boernestar.com,29.785893,-98.733561,0.101282151546,0.116699592795
856,North Texas e-News,www.ntxe-news.com,33.587944,-96.190298,0.101302225749,0.121605816857
857,Borger News-Herald,www.borgernewsherald.com,35.659435,-101.40236,0.101313684976,0.12469430844
858,Bowie News,bowienewsinc.com,33.556624,-97.845655,0.101302055048,0.121561500965
859,Brady Standard-Herald,www.bradystandard.com,31.128752,-99.396993,0.101289083876,0.118327294729
860,Breckenridge American,www.breckenridgeamerican.com,32.756754,-98.911862,0.101297723502,0.120452682801
861,The Banner Press,www.brenhambanner.com,30.15816,-96.395617,0.10128405477,0.117139887403
862,The Record,www.therecordlive.com,30.031969,-93.840734,0.101283407986,0.116989711104
863,The Times Tribune,www.timestribune.com,29.78264,-95.954486,0.10128213498,0.116695781619
864,Brownfield News,www.brownfieldonline.com,33.175514,-102.273429,0.101299984442,0.121027714362
865,Brownsville Herald,www.brownsvilleherald.com,26.018326,-97.453826,0.101263770706,0.112683852322
866,Brownwood Bulletin,www.brownwoodbulletin.com,31.711932,-98.976123,0.101292150337,0.119068946364
867,Bryan-College Station Eagle,www.theeagle.com,30.666576,-96.36552,0.101286677266,0.117754673678
868,Bullard Banner News,www.bullardnews.com,32.144297,-95.320843,0.101294444545,0.119632867671
869,Burleson-Crowley Connection,burlesoncrowley.com,32.51872,-97.340903,0.101296445139,0.120131096907
870,Burnet Bulliten,www.burnetbulletin.com,30.747376,-98.239011,0.101287096466,0.117853829761
871,Cameron Herald,www.cameronherald.com,30.860736,-96.976833,0.101287685695,0.11799362049
872,The Canyon News,www.canyonnews.com,34.992814,-101.911998,0.10130996244,0.123665768432
873,Javelin,www.carrizospringsjavelin.com,28.525843,-99.859255,0.101275820581,0.115269306568
874,Hill Country News,www.hillcountrynews.com,30.514738,-97.81738,0.101285891294,0.117569423441
875,The Statesman,www.c-bstatesman.com,32.306891,-95.473546,0.101295311752,0.119848088211
876,Clarendon Enterprise,www.clarendonlive.com,34.936913,-100.892111,0.101309651722,0.123581044636
877,Cleburne Times-Review,www.cleburnetimesreview.com,32.352572,-97.409192,0.101295555826,0.119908867886
878,Cleveland Advocate,www.yourhoustonnews.com,30.33903,-95.100162,0.101284984691,0.117356803526
879,The Clifton Record,www.cliftonrecord.com,31.782037,-97.581879,0.101292521144,0.119159560817
880,The Facts,thefacts.com,29.027135,-95.398795,0.101278318287,0.115827396972
881,ColemanNews.com,www.colemannews.com,31.831378,-99.422201,0.1012927824,0.119223526444
882,Colorado City Record,www.ccitynews.net,32.399486,-100.858304,0.101295806684,0.119971431642
883,Colorado County Citizen,www.coloradocountycitizen.com,29.702778,-96.557057,0.101281728618,0.116602412101
884,Coppell Gazette,www.coppellgazette.com,32.963306,-96.990557,0.101298836815,0.120734825674
885,The Leader-Press,www.coveleaderpress.com,31.116962,-97.914325,0.101289022221,0.118312522288
886,Caller-Times,www.caller.com,27.754252,-97.173385,0.101272032234,0.114437741836
887,Corpus Christi Daily,www.CorpusChristiDaily.com,27.754252,-97.173385,0.101272032234,0.114437741836
888,Legal & Business News,www.cblnews.com,27.754252,-97.173385,0.101272032234,0.114437741836
889,Corsicana Daily Sun,corsicanadailysun.com,32.081882,-96.46881,0.101294112291,0.119550711312
890,Navarro County Times,www.navarrocountytimes.com,32.081882,-96.46881,0.101294112291,0.119550711312
891,The Lone Star Iconoclast,www.lonestaricon.com,31.537693,-97.442875,0.101291230744,0.118845097932
892,Houston County Courier,www.houstoncountycourier.com,31.317111,-95.456586,0.101290070719,0.118564484385
893,The Cuero Record,www.cuerorecord.com,29.094439,-97.287559,0.101278655769,0.115903415822
894,The Daingerfield Bee,thedaingerfieldbee.com,33.030488,-94.72588,0.10129919972,0.120827217516
895,Dalhart Texan,www.thedalharttexan.com,36.057138,-102.511601,0.101315920419,0.125324229786
896,Dallas Business Journal,www.bizjournals.com,32.794176,-96.765503,0.101297924931,0.120503586127
897,Dallas Observer,www.dallasobserver.com,32.794176,-96.765503,0.101297924931,0.120503586127
898,El Heraldo News,www.elheraldonews.com,32.794176,-96.765503,0.101297924931,0.120503586127
899,El Hispano News,www.elhispanonews.com,32.794176,-96.765503,0.101297924931,0.120503586127
900,Park Cities People,www.parkcitiespeople.com,32.794176,-96.765503,0.101297924931,0.120503586127
901,The Dallas Morning News,www.dallasnews.com,32.794176,-96.765503,0.101297924931,0.120503586127
902,De Leon Free Press,deleonfreepress.com,32.11135,-98.535156,0.101294269114,0.119589468067
903,Wise County Messenger,www.wcmessenger.com,33.227632,-97.589868,0.101300266885,0.121100119002
904,News Herald,delrionewsherald.com,29.370099,-100.880772,0.101280043205,0.116217491195
905,Denton Record-Chronicle,www.dentonrc.com,33.215139,-97.141687,0.101300199161,0.12108274616
906,Diboll Free Press,www.dibollfreepress.com,31.188315,-94.782885,0.101289395562,0.118402058077
907,Dublin Citizen,www.dublincitizen.com,32.087765,-98.338866,0.101294143593,0.11955844419
908,News-Press,www.moorenews.com,35.86202,-101.964972,0.101314822359,0.125013638472
909,Eagle Lake Headlight,www.eaglelakeheadlight.com,29.587326,-96.328579,0.101281142367,0.11646809652
910,The News Gram,www.thenewsgramonline.net,28.711448,-100.481576,0.101276742071,0.115474282599
911,The Leader-News,www.leader-news.com,29.198036,-96.273205,0.10127917621,0.116020935534
912,El Paso Times,www.elpasotimes.com,31.84836,-106.426979,0.101292872371,0.11924557823
913,The Eldorado Success,www.myeldorado.net,30.861728,-100.597926,0.101287690857,0.117994847284
914,Elgin Courier Online,www.elgincourier.com,30.35294,-97.388671,0.101285056348,0.11737356743
915,Rains County Leader,www.rainscountyleader.com,32.876983,-95.766251,0.101298371084,0.120616560368
916,Ennis Daily News,www.ennisdailynews.com,32.325935,-96.637641,0.101295413481,0.11987340997
917,Freestone County Times,www.freestonecountytimes.com,31.71744,-96.170483,0.101292179454,0.119076054311
918,The Fairfield Recorder,www.thefairfieldrecorder.net,31.71744,-96.170483,0.101292179454,0.119076054311
919,Farmersville Times,www.farmersvilletimes.com,33.160832,-96.362007,0.101299904918,0.12100735115
920,Ellis County Press,www.elliscountypress.com,32.536723,-96.675537,0.101296541649,0.120155286708
921,Wilson County News,www.wilsoncountynews.com,29.139805,-98.161692,0.101278883529,0.115954802711
922,Hesperian-Beacon,www.hesperianbeacononline.com,33.983524,-101.336787,0.10130438862,0.122171480246
923,Fort Stockton Pioneer,www.fortstocktonpioneer.com,30.892673,-102.885707,0.10128785193,0.118033147182
924,Fort Worth Business Press,www.fwbusinesspress.com,32.779542,-97.346335,0.101297846147,0.120483668974
925,Fort Worth Star-Telegram,www.star-telegram.com,32.779542,-97.346335,0.101297846147,0.120483668974
926,Fort Worth Weekly,www.fwweekly.com,32.779542,-97.346335,0.101297846147,0.120483668974
927,The Frankston Citizen,www.frankstoncitizen.com,32.057293,-95.504501,0.101293981495,0.119518414882
928,Standard Radio Post,www.fredericksburgstandard.com,30.267148,-98.87569,0.101284614714,0.117270359885
929,Friendswood Journal,www.yourhoustonnews.com,29.507701,-95.200635,0.101280738875,0.11637591696
930,Friona Star,www.frionaonline.com,34.639432,-102.723066,0.10130800209,0.123134089098
931,Frisco Enterprise,www.planostar.com,33.151028,-96.819263,0.101299851825,0.120993761718
932,Real Frisco,www.realfrisco.com,33.151028,-96.819263,0.101299851825,0.120993761718
933,Gainesville Daily Register,www.gainesvilleregister.com,33.638647,-97.148413,0.101302502263,0.121677704048
934,Galveston Co. Daily News,galvestondailynews.com,29.18326,-94.969755,0.101279101908,0.116004135971
935,The Police News,thepolicenews.net,29.18326,-94.969755,0.101279101908,0.116004135971
936,Gatesville Messenger,www.gatesvillemessenger.com,31.438667,-97.746027,0.101290709396,0.118718740251
937,Williamson County Sun,www.wilcosun.com,30.662464,-97.693252,0.10128665595,0.117749638237
938,Gilmer Mirror,www.gilmermirror.com,32.732275,-94.945776,0.101297591807,0.120419436221
939,The Goldthwaite Eagle,www.goldthwaiteeagle.com,31.453148,-98.5698,0.101290785576,0.118737179183
940,Gonzales Inquirer,www.gonzalesinquirer.com,29.512538,-97.447236,0.101280763367,0.11638150604
941,Graham Leader Online,www.grahamleader.com,33.100881,-98.577806,0.101299580386,0.120924355391
942,Hood County News,www.hcnews.com,32.431581,-97.794892,0.101295978416,0.120014316968
943,Greenville Herald Banner,heraldbanner.com,33.111903,-96.108445,0.101299640028,0.120939595711
944,The Commerce Journal,commercejournal.com,33.111903,-96.108445,0.101299640028,0.120939595711
945,Groesbeck Journal,www.groesbeckjournal.com,31.525623,-96.528062,0.101291167148,0.118829663168
946,Cedar Creek Pilot,cedarcreekpilot.com,32.328248,-96.131762,0.101295425839,0.119876487069
947,Hamilton Herald-News,www.thehamiltonherald-news.com,31.703684,-98.118397,0.101292106741,0.119058306151
948,Valley Morning Star,www.valleymorningstar.com,26.191204,-97.697383,0.101264576624,0.112851473122
949,Henderson Daily News,www.hendersondailynews.com,32.157256,-94.795898,0.101294513575,0.119649957448
950,Hondo Anvil Herald,www.hondoanvilherald.com,29.354242,-99.161846,0.101279963169,0.116199305271
951,Forward Times,forwardtimes.com,29.780472,-95.386343,0.101282123939,0.116693241964
952,Free Press Houston,www.freepresshouston.com,29.780472,-95.386343,0.101282123939,0.116693241964
953,Houston Business Journal,www.bizjournals.com,29.780472,-95.386343,0.101282123939,0.116693241964
954,Houston Chronicle,www.chron.com,29.780472,-95.386343,0.101282123939,0.116693241964
955,Houston Community Newspapers,www.hcnonline.com,29.780472,-95.386343,0.101282123939,0.116693241964
956,Houston Press,www.houstonpress.com,29.780472,-95.386343,0.101282123939,0.116693241964
957,Rumbo de Houston,www.impre.com,29.780472,-95.386343,0.101282123939,0.116693241964
958,The Huntsville Item,itemonline.com,30.705696,-95.552865,0.101286880143,0.117802630839
959,Hutto News,www.thehuttonews.com,30.538092,-97.549645,0.101286012031,0.117597824878
960,West Kerr Current,wkcurrent.com,30.077052,-99.237509,0.101283638866,0.117043253685
961,Italy Neotribune,www.italyneotribune.com,32.186464,-96.885789,0.101294669215,0.119688516061
962,Jack County Herald,www.jacksboronewspapers.com,33.223365,-98.159082,0.101300243752,0.121094184079
963,Jacksonville Daily Progress,jacksonvilleprogress.com,31.965069,-95.262078,0.101293491424,0.119397634142
964,Jasper Newsboy,www.beaumontenterprise.com,30.922681,-93.993251,0.101288008217,0.118070344023
965,Johnson City Record Courier,www.jcrecordcourier.com,30.272097,-98.407126,0.10128464017,0.117276301441
966,Junction Eagle,www.junctioneagle.com,30.490759,-99.773222,0.101285767384,0.117540296506
967,Karnes Countywide,mysoutex.com,28.886855,-97.899402,0.101277616499,0.115669785579
968,The Katy Times,katytimes.com,29.791342,-95.827009,0.101282179299,0.116705978179
969,Kaufman Herald,www.kaufmanherald.com,32.577851,-96.311983,0.101296762235,0.120210629569
970,Keller Citizen,www.star-telegram.com,32.932884,-97.224496,0.101298672608,0.120693088865
971,Kerrville Daily Times,dailytimes.com,30.038317,-99.131069,0.101283440483,0.116997242927
972,Kilgore News Herald,www.kilgorenewsherald.com,32.397809,-94.859589,0.101295797713,0.119969192711
973,Killeen Daily Herald,www.kdhnews.com,31.077669,-97.731952,0.101288816841,0.118263352337
974,Kingsville Record & Bishop News,www.kr-bn.com,27.509201,-97.861028,0.101270843696,0.114180467508
975,Hays County Free Press,www.haysfreepress.com,30.002102,-97.86367,0.101283255148,0.116954306554
976,Lamesa Press Reporter,www.pressreporter.com,32.733083,-101.955001,0.101297596154,0.120420532977
977,The Dispatch Record,www.lampasasdispatchrecord.com,31.066422,-98.181384,0.101288758082,0.11824929597
978,Laredo Morning Times,www.lmtonline.com,27.547681,-99.486931,0.101271029857,0.114220651981
979,Leander Ledger,leanderledger.com,30.569407,-97.860838,0.101286174013,0.117635960124
980,Lewisville Leader,www.lewisvilleleader.com,33.046551,-96.981826,0.101299286547,0.120849353651
981,The Lexington Leader,www.lexingtonleader.com,30.41479,-97.009362,0.101285375204,0.117448249028
982,Lindale News & Times,lindalenews-times.com,32.493887,-95.407275,0.101296312062,0.120097765362
983,Journal,www.planostar.com,33.17669,-96.929027,0.101299990813,0.121029346056
984,The Llano News,www.llanonews.com,30.753143,-98.669532,0.101287126411,0.117860922252
985,The Post-Register,post-register.com,29.878552,-97.683106,0.101282623904,0.11680841383
986,Longview News-Journal,www.news-journal.com,32.519305,-94.76481,0.101296448275,0.120131882605
987,El Editor Newspaper,www.eleditor.com,33.566479,-101.886677,0.101302108751,0.121575437795
988,Lubbock Avalanche Journal,lubbockonline.com,33.566479,-101.886677,0.101302108751,0.121575437795
989,Lufkin Daily News,lufkindailynews.com,31.320334,-94.730616,0.101290087635,0.118568562352
990,Hardin County News,www.beaumontenterprise.com,30.253787,-94.208802,0.101284546004,0.117254326618
991,The Monitor,www.themonitor.net,32.368677,-96.115216,0.10129564192,0.119930328844
992,Mansfield News Mirror,www.star-telegram.com,32.569135,-97.120531,0.101296715475,0.120198891679
993,Terrell County News Leader,www.tcnewsleader.com,30.220864,-103.236601,0.101284376772,0.117214864755
994,The Highlander,www.highlandernews.com,30.578458,-98.269428,0.101286220849,0.11764699354
995,The Big Bend Sentinel,www.bigbendsentinel.com,30.310726,-104.025433,0.101284838947,0.11732272854
996,The Marlin Democrat,www.marlindemocrat.com,31.308036,-96.893173,0.101290023095,0.118553005576
997,News Messenger,www.marshallnewsmessenger.com,32.539159,-94.353173,0.10129655471,0.120158561507
998,Mason County News,www.masoncountynews.com,30.747713,-99.228603,0.101287098216,0.117854244161
999,The Monitor,www.themonitor.com,26.218513,-98.246145,0.101264704281,0.112878091473
1000,McGregor Mirror,www.mcgregormirror.com,31.419247,-97.427968,0.101290607264,0.118694033279
1001,Courier-Gazette,www.courier-gazette.com,33.201241,-96.66798,0.101300123836,0.121063432126
1002,The Mesquite News,www.mesquitenews.com,26.402434,-98.980938,0.101265566488,0.113058359395
1003,Midland Reporter Telegram,www.mywesttexas.com,32.029931,-102.109697,0.101293836013,0.1194825226
1004,The Index,mineralwellsindex.com,32.823483,-98.078798,0.101298082765,0.120543516942
1005,Progress Times,www.progresstimes.net,26.202638,-98.32148,0.101264630061,0.112862613302
1006,Mudville News,www.fbi.gov,31.671815,-103.083057,0.101291938354,0.119017235028
1007,Montgomery County News,www.montgomerycountynews.net,30.391425,-95.696153,0.101285254704,0.117420009404
1008,Daily Tribune,www.dailytribune.net,33.159517,-94.972146,0.101299897796,0.121005528032
1009,Titus County Times,tituscountytimes.com,33.159517,-94.972146,0.101299897796,0.121005528032
1010,Optic Herald,www.mt-vernon.com,33.177431,-95.224447,0.101299994827,0.121030374238
1011,Muleshoe Journal,www.muleshoejournal.com,34.229179,-102.72838,0.101305738052,0.12252835858
1012,Murphy Monitor,www.murphymonitor.com,33.016785,-96.608515,0.101299125667,0.120808347559
1013,The Daily Sentinel,dailysentinel.com,31.612364,-94.652046,0.101291624488,0.118940791569
1014,Navasota Examiner,www.navasotaexaminer.com,30.388978,-96.089076,0.101285242087,0.117417053803
1015,Mid County Chronicle,www.beaumontenterprise.com,29.970853,-94.000241,0.101283095339,0.116917320703
1016,Herald-Zeitung,herald-zeitung.com,29.699301,-98.115109,0.101281710941,0.116598355556
1017,Odessa American,www.oaoa.com,31.880378,-102.343406,0.101293042076,0.119287205533
1018,Olney Enterprise,www.olneyenterprise.com,33.364143,-98.758486,0.101301007763,0.121290653082
1019,Orange County News,www.beaumontenterprise.com,30.116631,-93.760373,0.101283841733,0.117090359671
1020,Orange Leader,orangeleader.com,30.116631,-93.760373,0.101283841733,0.117090359671
1021,Ozona Stockman,www.ozonastockman.com,30.707414,-101.205986,0.101286889056,0.117804739087
1022,Palacios Beacon,www.palaciosbeacon.com,28.731297,-96.255157,0.101276840848,0.115496318166
1023,Herald-Press,palestineherald.com,31.754512,-95.646953,0.101292375501,0.119123945594
1025,Paris News,theparisnews.com,33.668144,-95.54398,0.101302663225,0.121719608102
1026,Pasadena Citizen,www.yourhoustonnews.com,29.658263,-95.150478,0.101281502407,0.116550531091
1027,Pearland Journal,www.yourhoustonnews.com,29.555761,-95.32307,0.101280982333,0.116431510258
1028,Pecos Enterprise,www.pecos.net,31.404613,-103.50568,0.101290530326,0.11867543106
1029,The Paper,www.thepaperweb.com,33.871049,-101.597292,0.101303772368,0.122009519625
1030,Pflugerville Pflag,pflugervillepflag.com,30.45429,-97.605929,0.101285579044,0.11749606524
1031,Pilot Point Post-Signal,www.postsignal.com,33.396021,-96.952835,0.101301180998,0.12133533206
1032,The Pittsburg Gazette,thepittsburggazette.com,32.998608,-94.967063,0.101299027461,0.12078333634
1033,Plainview Daily Herald,www.myplainview.com,34.190898,-101.723441,0.101305527455,0.122472460378
1035,Plano Star Courier,www.planostar.com,33.050769,-96.747944,0.101299309351,0.120855169319
1036,Pleasanton Express,www.pleasantonexpress.com,28.963789,-98.493822,0.101278001111,0.115756085545
1037,Port Aransas South Jetty,www.portasouthjetty.com,27.820898,-97.089193,0.101272356711,0.114508275913
1038,Port Arthur News,panews.com,29.833402,-93.96632,0.101282393624,0.116755325057
1039,Port Lavaca Wave,portlavacawave.com,28.617967,-96.628288,0.10127627747,0.115370802817
1040,Princeton Herald,www.princetonherald.com,33.184185,-96.509269,0.101300031417,0.12103974756
1041,Chronicle/News,www.raymondvillechroniclenews.com,26.475708,-97.777744,0.10126591118,0.11313066401
1042,Fort Bend Now,www.fortbendnow.com,29.581599,-95.761656,0.101281113323,0.116461454154
1043,Nueces County Record Star,www.recordstar.com,27.788582,-97.66852,0.10127219931,0.114474044406
1044,The Rockdale Reporter,www.rockdalereporter.com,30.654434,-97.00898,0.101286614328,0.117739807911
1045,The Rockport Pilot,www.rockportpilot.com,28.047475,-97.050596,0.101273463744,0.114749886918
1046,Herald Banner,rockwallheraldbanner.com,32.919182,-96.438135,0.101298598676,0.120674311221
1047,The Herald-Coaster,www.fbherald.com,29.539871,-95.811206,0.101280901811,0.116413114593
1048,Round Rock Leader,www.rrleader.com,30.523716,-97.667363,0.101285937703,0.117580337898
1049,Lakeshore Times,www.lakeshoretimes.com,32.915922,-96.548673,0.101298581088,0.120669845491
1050,Cherokeean Herald,www.thecherokeean.com,31.797759,-95.148758,0.101292604366,0.119179925764
1051,Sachse News,www.sachsenews.com,32.969008,-96.580883,0.101298867601,0.120742655407
1052,Salado Village Voice,www.saladovillagevoice.com,30.949205,-97.525262,0.101288146433,0.118103268719
1053,The Lakecaster,www.beaumontenterprise.com,31.077317,-94.025711,0.101288815001,0.118262912292
1054,Standard-Times,www.gosanangelo.com,31.438912,-100.45185,0.101290710684,0.118719052104
1055,Business Journal,www.bizjournals.com,29.472403,-98.525142,0.101280560225,0.116335172007
1056,Express News,www.mysanantonio.com,29.472403,-98.525142,0.101280560225,0.116335172007
1057,La Prensa Newspaper,www.laprensasa.com,29.472403,-98.525142,0.101280560225,0.116335172007
1058,MySA,www.mysanantonio.com,29.472403,-98.525142,0.101280560225,0.116335172007
1059,San Antonio Current,sacurrent.com,29.472403,-98.525142,0.101280560225,0.116335172007
1060,San Marcos Daily Record,www.sanmarcosrecord.com,29.876898,-97.93157,0.101282615464,0.116806466873
1061,San Saba News & Star,www.sansabanews.com,31.195847,-98.727343,0.101289435001,0.118411528069
1062,Terrell County News Leader,www.tcnewsleader.com,30.150794,-102.407916,0.101284016971,0.117131095121
1063,The Post,www.thepostnewspaper.net,29.3876,-95.101511,0.10128013157,0.116237579524
1064,Sealy News,www.sealynews.com,29.764898,-96.161338,0.101282044644,0.116675006304
1065,The Gazette-Enterprise,seguingazette.com,29.58887,-97.966605,0.101281150198,0.116469887632
1066,The Herald Democrat,www.heralddemocrat.com,33.605733,-96.621911,0.101302322739,0.121631017763
1067,The Smithville Times,smithvilletimes.com,30.007159,-97.15041,0.10128328102,0.116960297415
1068,Snyder Daily News,www.snyderdailynews.com,32.713547,-100.910731,0.101297491088,0.120394027669
1069,Reporter-Statesman,www.spearmanreporter.com,36.198268,-101.194289,0.101316716213,0.12555075289
1070,The High Plains Observer,highplainsobserver.com,36.198268,-101.194289,0.101316716213,0.12555075289
1071,Stephenville Empire-Tribune,www.empiretribune.com,32.215225,-98.219919,0.101294822549,0.11972653925
1072,Country World News,www.countryworldnews.com,33.143108,-95.614702,0.101299808941,0.12098278853
1073,News Telegram,www.myssnews.com,33.143108,-95.614702,0.101299808941,0.12098278853
1074,Sweetwater Reporter,www.sweetwaterreporter.com,32.467699,-100.409609,0.101296171784,0.120062659533
1075,Taylor Daily Press,www.taylordailypress.net,30.57317,-97.4197,0.101286193484,0.117640546716
1076,Temple Daily Telegram,www.tdtnews.com,31.105656,-97.382522,0.10128896311,0.118298364448
1077,The Terrell Tribune,www.terrelltribune.com,32.730305,-96.28701,0.101297581211,0.120416762383
1078,Texarkana Gazette,www.texarkanagazette.com,33.448105,-94.081217,0.101301464221,0.121408482654
1079,The Progress,www.mysoutex.com,28.466853,-98.177947,0.101275528526,0.115204565353
1080,Tomball Magnolia Tribune,www.tribunenews.com,30.097358,-95.61941,0.101283742926,0.11706740969
1081,Tyler Morning Telegraph,www.tylerpaper.com,32.314954,-95.304631,0.101295354819,0.119858806218
1082,Uvalde Leader News,www.uvaldeleadernews.com,29.215184,-99.777215,0.101279262471,0.116040447723
1083,Van Horn Advocate,www.vanhornadvocate.com,31.040672,-104.834154,0.1012886236,0.118217143646
1084,The Advocate,www.victoriaadvocate.com,28.826891,-96.98541,0.101277317182,0.115602755243
1085,Waco Tribune-Herald,www.wacotrib.com,31.560111,-97.186027,0.101291348899,0.118873790052
1086,Waxahachie Daily Light,www.thedailylight.com,32.402674,-96.842674,0.101295823738,0.119975688393
1087,Weatherford Democrat,weatherforddemocrat.com,32.755397,-97.765731,0.101297716201,0.120450838713
1088,Westlake Picayune,westlakepicayune.com,32.982922,-97.204433,0.101298942737,0.120761770771
1089,The Journal-Spectator,www.journal-spectator.com,29.314487,-96.103765,0.101279762633,0.116153775561
1090,Tri County Leader,www.tricountyleader.com,32.222642,-95.222336,0.101294862104,0.119736353629
1091,Times Record News,www.timesrecordnews.com,33.906699,-98.525854,0.101303967585,0.122060757223
1092,Van Zandt News,www.vanzandtnewspapers.com,32.709449,-96.004974,0.101297469053,0.120388470995
1093,Wills Point Chronicle,www.vanzandtnewspapers.com,32.709449,-96.004974,0.101297469053,0.120388470995
1094,Wimberly Valley News & Views,www.wvnewsviews.com,29.984804,-98.090553,0.101283166672,0.116933825709
1095,Wylie News,www.wylienews.com,33.036248,-96.515002,0.101299230853,0.120835153246
1097,WMDT (Ch. 47),www.wmdt.com,38.376867,-75.588403,0.101329152499,0.129255570848
1098,WJZ (Ch. 13),baltimore.cbslocal.com,39.300214,-76.610516,0.101334498636,0.130950559496
1099,WBOC (Ch. 16),www.wboc.com,38.376867,-75.588403,0.101329152499,0.129255570848
1100,WBFF (Ch. 45),www.wbff45.com,39.300214,-76.610516,0.101334498636,0.130950559496
1101,WBAL (Ch. 11),www.wbaltv.com,39.300214,-76.610516,0.101334498636,0.130950559496
1102,WMPT (Ch. 22),www.mpt.org,38.972281,-76.506396,0.101332595413,0.130339639407
1103,WMPB (Ch. 67),www.mpt.org,39.300214,-76.610516,0.101334498636,0.130950559496
1104,WFPT (Ch. 62),www.mpt.org,39.433086,-77.412758,0.101335271122,0.13120094784
1105,WWPB (Ch. 31),www.mpt.org,39.640182,-77.722691,0.101336476612,0.131594530378
1106,WCPB (Ch. 28),www.mpt.org,38.376867,-75.588403,0.101329152499,0.129255570848
1107,WUTB (Ch. 24),www.upn24.com,39.300214,-76.610516,0.101334498636,0.130950559496
1108,WNUV (Ch. 54),www.wbbaltimore.com,39.300214,-76.610516,0.101334498636,0.130950559496
1109,WOTV (Ch. 41),www.wotv.com,42.299176,-85.229267,0.101352087958,0.137028800388
1110,WBKP (Ch. 5),www.wbuptv.com,47.247731,-88.453483,0.101381450273,0.14934737175
1112,WLAJ (Ch. 53),www.wlaj.com,42.709787,-84.556222,0.101354515902,0.137935069546
